"ID_NUM","Year","Jobs","tracking_status","Scholarship Athlete","Scholarship_Sport","Affinity_Scholarship_Type","Affinity_Scholarship_Amount","Direct Costs","Tuition","Fees","Housing & Food","Books,_Supplies,_&_Other","Personal_Expenses","Travel","par_1_highest_grade_level","par_2_highest_grade_level","First_Gen_Sts","FAFSA_SUBMITTED","FAFSA_DATE","EFC","agi","fisap_income","FWS_Interest","Need","Housing","Total_Awarded_Amount","Matrix_Funds","Out_of_State","Opp","McMillan","Honors","Music","Theater","Art","Endowed","Athletic_Aid","Outside","FWS","PELL","FSEOG","SUB","Total_SUB","UNSUB","Total_UNSUB","UNSUB-PP_Denial","PLUS","PERKINS","Alt_Loan","SCTG","LIFE","HOPE","Palmetto","State_Funds"
"305902","2023","N","RR","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/29/2022 12:00:00 AM","4234","2415","81515","3","37605","R","27145","15700","0","3700","0","0","0","0","0","0","0","0","0","3145","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305903","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","4","Not FG","Y","4/6/2023 12:00:00 AM","0","10444","37087","2","41839","R","30395","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305904","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3"," ","Not FG","Y","10/11/2022 12:00:00 AM","5482","","59850","3","0","R","29145","12500","0","0","0","0","0","0","0","0","0","0","0","1445","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305905","2023","N","AW","N","","FA23 F/A-THEATE","1105.00","27500","26400","1100","0","0","6062","1852","2","2","FGEN","Y","10/2/2022 12:00:00 AM","0","4779","39730","3","39452","C","33000","11500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305906","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","2/24/2023 12:00:00 AM","0","","42435","3","41839","R","30395","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305907","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305908","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","16000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305909","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","11/2/2022 12:00:00 AM","4604","","67971","1","37235","R","25745","12500","0","0","0","0","0","0","0","0","0","0","0","2745","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"305910","2023","N","AW","N","","NS23 MEN VOLLEY","0.00","27500","26400","1100","10079","0","1830","1070","3","4","Not FG","Y","10/15/2022 12:00:00 AM","81712","","248229","3","0","R","25000","14500","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"305911","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305912","2023","N","AW","Y","Womens Lacrosse","AS23 WOM LAX","12000.00","27500","26400","1100","10079","0","1830","1070","2","3","Not FG","Y","4/19/2023 12:00:00 AM","352695","2514","1301236","2","0","R","28500","11000","0","0","0","0","0","0","0","0","12000","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"305913","2023","N","RD","N","","NS23 BASE","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/18/2022 12:00:00 AM","18078","","114329","2","23761","R","39500","14000","0","4000","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","20000","0","0","0","0","0","0","0"
"305914","2023","N","AW","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","2","2","FGEN","Y","10/5/2022 12:00:00 AM","0","","15546","1","39452","C","34895","10000","0","0","0","0","0","0","0","0","0","1000","2500","7395","1000","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305915","2023","N","AW","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","3","2","Not FG","Y","10/13/2022 12:00:00 AM","933","","55753","1","38519","C","34145","12500","0","0","0","0","0","0","0","0","0","0","0","6445","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305916","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305917","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","3","Not FG","Y","10/16/2022 12:00:00 AM","30783","","139937","1","11056","R","27700","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","4700","5000","0","0","9700"
"305918","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","2","Not FG","Y","10/12/2022 12:00:00 AM","367","6997","44375","3","0","R","33045","15500","0","3000","0","0","0","0","0","0","0","0","0","7045","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"305919","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","11/1/2022 12:00:00 AM","0","","7000","3","41839","R","38095","15500","0","3000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305920","2023","N","SC","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","4","4","FGEN","Y","10/29/2022 12:00:00 AM","6243","","76944","1","33209","C","22445","13000","0","750","0","0","0","0","0","0","0","0","0","1145","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305921","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305922","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305923","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305924","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3"," ","Not FG","Y","10/18/2022 12:00:00 AM","0","","51254","2","41839","R","29695","14000","0","1500","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305925","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305926","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305927","2023","N","RD","Y","Womens Lacrosse","AS23 WOM LAX","5000.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/14/2022 12:00:00 AM","25853","1000","235027","2","15986","R","23000","12500","0","1500","0","0","0","0","0","0","5000","0","0","0","0","0","0","5500","5500","0","0","0","0","0","0","0","0","0"
"305928","2023","N","AW","Y","Mens Lacrosse","AS23 MENS LAX","5000.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15000","10000","0","1500","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305930","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/1/2022 12:00:00 AM","0","11236","31732","1","41839","R","28195","12500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305931","2023","N","RD","Y","Mens Lacrosse","AS23 MENS LAX","10000.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","2/15/2023 12:00:00 AM","14814","","138619","3","27025","R","19500","4000","0","0","0","0","0","0","0","0","10000","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305932","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305933","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","6000","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305934","2023","N","RR","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/31/2022 12:00:00 AM","3757","4946","78313","3","38082","R","33245","14400","0","1900","0","0","0","0","0","0","0","0","0","3645","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305935","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","3","Not FG","Y","2/7/2023 12:00:00 AM","16730","","111241","1","25109","R","24200","14000","0","6000","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","0","0","0","4700"
"305936","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305937","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305938","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305948","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","5/4/2023 12:00:00 AM","0","6138","16672","2","41839","R","19645","6750","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305949","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305950","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305951","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/17/2022 12:00:00 AM","575","5511","44138","1","41264","R","35995","13950","0","1450","0","0","0","0","0","0","0","0","0","6845","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305952","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2"," ","FGEN","Y","10/14/2022 12:00:00 AM","8950","","75596","3","32889","R","22450","14150","0","3150","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305953","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","2","4","FGEN","Y","12/1/2022 12:00:00 AM","995","17328","47072","3","0","R","25445","10000","0","3250","0","0","0","0","0","0","0","0","2500","6445","1000","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305954","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","1/6/2023 12:00:00 AM","0","","11222","1","41839","R","30395","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305955","2023","N","AW","N","","NS23 MEN SOCC","0.00","27500","26400","1100","10079","0","1830","1070","4","4","FGEN","Y","11/18/2022 12:00:00 AM","0","","3500","1","41839","R","30395","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305956","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305957","2023","N","AW","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","2","2","FGEN","Y","10/20/2022 12:00:00 AM","0","","23662","1","39452","C","30395","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305958","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305959","2023","N","SC","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","2","3","Not FG","Y","2/2/2023 12:00:00 AM","7438","","69185","3","32014","C","26000","13000","0","2000","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305960","2023","N","RD","Y","Cheerleading","AS23 CHEER","2000.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","11/1/2022 12:00:00 AM","6703","","73463","2","35136","R","31700","12500","0","0","0","0","0","0","0","0","2000","2000","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305961","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305962","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","6000","6000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305963","2023","N","RD","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","3","2","Not FG","Y","10/3/2022 12:00:00 AM","8162","4331","106826","1","31290","C","30700","15500","0","3000","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305964","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/10/2022 12:00:00 AM","0","6457","47844","3","41839","R","30395","12500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"305965","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305966","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305967","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","4","2","FGEN","Y","5/11/2023 12:00:00 AM","0","","27724","1","0","R","19645","6750","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305968","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","3","2","Not FG","Y","6/30/2023 12:00:00 AM","7181","10536","96376","1","0","C","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305969","2023","N","AW","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","1","2","FGEN","Y","10/15/2022 12:00:00 AM","0","","25017","1","39452","C","35095","12500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305970","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","4000","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305971","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2"," ","FGEN","Y","10/11/2022 12:00:00 AM","2635","","45381","3","39204","R","22745","12500","0","0","0","0","0","0","0","0","0","0","0","4745","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305972","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305973","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305974","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/1/2022 12:00:00 AM","11776","369","97476","1","30063","R","28100","15100","0","2850","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305975","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/10/2022 12:00:00 AM","0","7137","29388","1","41839","R","36595","14000","0","1500","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305976","2023","N","AW","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","3","2","Not FG","Y","11/8/2022 12:00:00 AM","0","","22384","2","39452","C","31895","11500","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"305977","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","10/4/2022 12:00:00 AM","0","9711","21886","1","41839","R","33395","15500","0","3000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"305978","2023","N","SC","N","","FA23 MARCHING","2500.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","17800","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305979","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","1","Not FG","Y","10/19/2022 12:00:00 AM","0","","22570","3","41839","R","31195","15500","0","4000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305980","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305981","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","4","FGEN","Y","11/11/2022 12:00:00 AM","0","","15210","1","41839","R","32195","16500","0","4000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305982","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305983","2023","N","RD","Y","Softball","AS23 SOFT","3500.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","10/3/2022 12:00:00 AM","6898","5954","94544","3","34941","R","41839","12500","0","0","0","0","0","0","0","0","3500","3100","0","0","0","3500","3500","2000","2000","0","17239","0","0","0","0","0","0","0"
"305985","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305986","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","1","4","FGEN","Y","10/7/2022 12:00:00 AM","0","","10308","1","41839","R","31895","14000","0","1500","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","5000","0","0","5000"
"305987","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/6/2022 12:00:00 AM","0","","0","1","41839","R","24245","11350","0","4600","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305988","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","1","Not FG","Y","10/9/2022 12:00:00 AM","23106","","150117","3","18733","R","20800","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","3433","3433","2067","2067","0","0","0","0","0","0","2800","0","2800"
"305989","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/1/2022 12:00:00 AM","0","","14869","2","41839","R","31195","15500","0","4000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","0","0","2800","0","2800"
"305990","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","","","No FAFSA","N","","","","","","","C","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305991","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305992","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305993","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/2/2022 12:00:00 AM","0","","4959","1","41839","R","40095","14000","0","1500","0","0","0","0","0","0","0","0","2500","7395","1000","3500","3500","2000","2000","0","0","0","0","4700","5000","0","0","9700"
"305994","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","16000","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"305995","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","2","2","FGEN","Y","10/6/2022 12:00:00 AM","895","1698","37614","1","0","R","26445","14400","0","4400","0","0","0","0","0","0","0","0","0","6545","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305996","2023","N","SC","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/1/2022 12:00:00 AM","22180","1704","117357","3","19659","R","18800","13300","0","1800","0","0","0","0","0","0","0","0","0","0","0","3500","3500","2000","2000","0","0","0","0","0","0","0","0","0"
"305997","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"305999","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306001","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","1"," ","FGEN","Y","11/28/2022 12:00:00 AM","0","","23210","3","41839","R","30395","10000","0","0","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"306002","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","2","Not FG","Y","10/23/2022 12:00:00 AM","26434","","139133","2","15405","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"306003","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306004","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306005","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","17500","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","5000"
"306006","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","15300","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306007","2023","N","SC","N",""," ","0.00","0","0","0","0","0","0","0","2","2","FGEN","Y","10/2/2022 12:00:00 AM","4078","","60299","2","0","R","30545","14200","0","1700","0","0","0","0","0","0","0","0","0","3345","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"306008","2023","N","RP","N",""," ","0.00","27500","26400","1100","0","0","6062","1852","","","No FAFSA","N","","","","","","","C","11300","8500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306009","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","3","3","Not FG","Y","2/5/2023 12:00:00 AM","63690","","204740","1","0","R","23000","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","5500","0","0","0","0","0","5000","0","0","5000"
"306010","2023","N","RP","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","","","No FAFSA","N","","","","","","","R","13800","11000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","2800"
"306011","2023","N","AW","N",""," ","0.00","27500","26400","1100","10079","0","1830","1070","2","2","FGEN","Y","10/5/2022 12:00:00 AM","0","","841","3","41839","R","35895","15500","0","4000","0","0","0","0","0","0","0","0","0","7395","0","3500","3500","2000","2000","0","0","0","0","4700","0","2800","0","7500"
"306012","2023","N","AW","Y","Women's Track/Cross Country","AS23 WOM TR/XC","4000.00","27500","26400","1100","10079","0","1830","1070","1","1","FGEN","Y","11/8/2022 12:00:00 AM","0","","0","1","41839","R","40895","12500","0","4000","0","0","0","0","0","0","4000","0","0","7395","0","3500","3500","6000","6000","0","0","0","0","4700","0","2800","0","7500"
